news_id,headline,body_text,source,label
318,Global economy faces recession,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,1
319,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,CNN,1
320,Dengue situation worsens in the country,Uncertainty remains about the authenticity of the incident.,BBC,0
321,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
322,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,Unknown News,0
323,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,Reuters,1
324,Global economy faces recession,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
325,Dengue situation worsens in the country,Government sources state that an official announcement will be made soon.,CNN,0
326,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,1
327,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
328,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
329,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,0
330,Bangladesh wins the World Cup,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,0
331,New curriculum introduced in schools,Government sources state that an official announcement will be made soon.,Unknown News,0
332,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,BBC,1
333,Bangladesh wins the World Cup,Experts believe this is a significant technological advancement.,Reuters,1
334,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
335,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,Daily Star,1
336,Global economy faces recession,Experts believe this is a significant technological advancement.,Unknown News,0
337,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
338,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Reuters,0
339,New curriculum introduced in schools,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
340,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Daily Star,0
341,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,BBC,1
342,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,Reuters,0
343,New curriculum introduced in schools,Doctors advise that basic precautions can help avoid danger.,BBC,0
344,New virus outbreak sparks fear,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
345,Bangladesh wins the World Cup,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
346,Government announces major job reforms,Experts believe this is a significant technological advancement.,Daily Star,1
347,New virus outbreak sparks fear,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,0
348,New curriculum introduced in schools,Experts believe this is a significant technological advancement.,BBC,0
349,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Daily Star,0
350,New metro rail launched in Dhaka,The news went viral on social media after noon.,Unknown News,0
351,Breakthrough in Bangladesh's tech industry,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,0
352,New curriculum introduced in schools,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
353,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,Unknown News,1
354,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,CNN,1
355,Bangladeshi astronaut captures photo from the moon,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
356,Breakthrough in Bangladesh's tech industry,Residents claim they have never witnessed such an event before.,Reuters,1
357,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
358,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,CNN,0
359,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,Daily Star,0
360,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
361,New metro rail launched in Dhaka,Experts believe this is a significant technological advancement.,CNN,1
362,New curriculum introduced in schools,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,1
363,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,Daily Star,1
364,Global economy faces recession,Uncertainty remains about the authenticity of the incident.,Daily Star,0
365,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Unknown News,1
366,"Earthquake hits Chittagong, panic spreads",Uncertainty remains about the authenticity of the incident.,CNN,1
367,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
368,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,CNN,0
369,Global economy faces recession,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
370,Dengue situation worsens in the country,Local administration has visited the spot for further inspection.,Reuters,0
371,Dengue situation worsens in the country,The news went viral on social media after noon.,Reuters,0
